"National Healthcare Safety Network (NHSN) Hospital Respiratory Data (downloaded on "Mar-06-2025)
Influenza Division - Centers for Disease Control and Prevention.
Week,Season,Measure,Region,RegionDescription,Measure_Value
202201,2021-22,Average patients with influenza in ICU,5,HHS Region,45.43
202201,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.6
202207,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,154.14
202207,2021-22,Average patients with influenza in ICU,4,HHS Region,29.14
202207,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.41
202207,2021-22,Influenza Hospital Admissions,5,HHS Region,215
202207,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,208.29
202207,2021-22,Average patients with influenza in ICU,5,HHS Region,23.29
202207,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.87
202207,2021-22,Influenza Hospital Admissions,6,HHS Region,370
202207,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,164.57
202207,2021-22,Average patients with influenza in ICU,6,HHS Region,26.71
202207,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,1.07
202207,2021-22,Influenza Hospital Admissions,7,HHS Region,151
202207,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,69.29
202207,2021-22,Average patients with influenza in ICU,7,HHS Region,7.14
202207,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.38
202207,2021-22,Influenza Hospital Admissions,8,HHS Region,46
202207,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,37.14
202207,2021-22,Average patients with influenza in ICU,8,HHS Region,4.14
202207,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.14
202207,2021-22,Influenza Hospital Admissions,9,HHS Region,72
202207,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,66
202207,2021-22,Average patients with influenza in ICU,9,HHS Region,9.71
202207,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.08
202207,2021-22,Influenza Hospital Admissions,10,HHS Region,12
202207,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,13.14
202207,2021-22,Average patients with influenza in ICU,10,HHS Region,2.29
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.3
202208,2021-22,Influenza Hospital Admissions,1,HHS Region,44
202208,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,13.57
202208,2021-22,Average patients with influenza in ICU,1,HHS Region,1.57
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.2
202208,2021-22,Influenza Hospital Admissions,2,HHS Region,64
202208,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,49.86
202208,2021-22,Average patients with influenza in ICU,2,HHS Region,10.43
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.41
202208,2021-22,Influenza Hospital Admissions,3,HHS Region,128
202208,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,74
202208,2021-22,Average patients with influenza in ICU,3,HHS Region,8.43
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.34
202208,2021-22,Influenza Hospital Admissions,4,HHS Region,228
202208,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,196.43
202208,2021-22,Average patients with influenza in ICU,4,HHS Region,37
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.39
202208,2021-22,Influenza Hospital Admissions,5,HHS Region,204
202208,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,214.71
202208,2021-22,Average patients with influenza in ICU,5,HHS Region,23.43
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,1.11
202208,2021-22,Influenza Hospital Admissions,6,HHS Region,473
202208,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,192.86
202208,2021-22,Average patients with influenza in ICU,6,HHS Region,33.57
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,1.29
202208,2021-22,Influenza Hospital Admissions,7,HHS Region,182
202208,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,88.86
202208,2021-22,Average patients with influenza in ICU,7,HHS Region,10.14
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.5
202208,2021-22,Influenza Hospital Admissions,8,HHS Region,61
202208,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,45
202208,2021-22,Average patients with influenza in ICU,8,HHS Region,2.86
202208,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.19
202216,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,178.71
202216,2021-22,Average patients with influenza in ICU,1,HHS Region,19.29
202216,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,1.62
202216,2021-22,Influenza Hospital Admissions,2,HHS Region,510
202216,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,289.29
202216,2021-22,Average patients with influenza in ICU,2,HHS Region,27.86
202216,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,1.1
202216,2021-22,Influenza Hospital Admissions,3,HHS Region,340
202216,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,207.71
202216,2021-22,Average patients with influenza in ICU,3,HHS Region,23.14
202216,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.6
202216,2021-22,Influenza Hospital Admissions,4,HHS Region,402
202216,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,272.57
202216,2021-22,Average patients with influenza in ICU,4,HHS Region,48.86
202216,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.98
202216,2021-22,Influenza Hospital Admissions,5,HHS Region,517
202216,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,646.14
202216,2021-22,Average patients with influenza in ICU,5,HHS Region,81.86
202216,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,1.2
202216,2021-22,Influenza Hospital Admissions,6,HHS Region,511
202216,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,235.14
202216,2021-22,Average patients with influenza in ICU,6,HHS Region,41.86
202216,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.94
202216,2021-22,Influenza Hospital Admissions,7,HHS Region,133
202216,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,90.71
202216,2021-22,Average patients with influenza in ICU,7,HHS Region,12
202216,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,1.79
202216,2021-22,Influenza Hospital Admissions,8,HHS Region,219
202216,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,119.43
202216,2021-22,Average patients with influenza in ICU,8,HHS Region,8.14
202216,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.69
202216,2021-22,Influenza Hospital Admissions,9,HHS Region,353
202216,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,173
202216,2021-22,Average patients with influenza in ICU,9,HHS Region,23
202216,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.56
202216,2021-22,Influenza Hospital Admissions,10,HHS Region,80
202216,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,36.71
202216,2021-22,Average patients with influenza in ICU,10,HHS Region,3.14
202217,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,2.05
202217,2021-22,Influenza Hospital Admissions,1,HHS Region,305
202217,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,203.57
202217,2021-22,Average patients with influenza in ICU,1,HHS Region,16.57
202217,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,1.37
202217,2021-22,Influenza Hospital Admissions,2,HHS Region,434
202217,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,326.57
202217,2021-22,Average patients with influenza in ICU,2,HHS Region,27.71
202217,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,1.03
202217,2021-22,Influenza Hospital Admissions,3,HHS Region,318
202217,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,205.57
202217,2021-22,Average patients with influenza in ICU,3,HHS Region,26.57
202217,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.67
202217,2021-22,Influenza Hospital Admissions,4,HHS Region,451
202217,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,271.86
202217,2021-22,Average patients with influenza in ICU,4,HHS Region,52.57
202217,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.96
202217,2021-22,Influenza Hospital Admissions,5,HHS Region,506
202217,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,682.43
202217,2021-22,Average patients with influenza in ICU,5,HHS Region,81.86
202217,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.74
202226,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,64.86
202226,2021-22,Average patients with influenza in ICU,3,HHS Region,9.43
202226,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.5
202226,2021-22,Influenza Hospital Admissions,4,HHS Region,332
202226,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,247.29
202226,2021-22,Average patients with influenza in ICU,4,HHS Region,64.71
202226,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.1
202226,2021-22,Influenza Hospital Admissions,5,HHS Region,50
202226,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,523.14
202226,2021-22,Average patients with influenza in ICU,5,HHS Region,65
202226,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.3
202226,2021-22,Influenza Hospital Admissions,6,HHS Region,129
202226,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,70.43
202226,2021-22,Average patients with influenza in ICU,6,HHS Region,17.29
202226,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.19
202226,2021-22,Influenza Hospital Admissions,7,HHS Region,27
202226,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,21.57
202226,2021-22,Average patients with influenza in ICU,7,HHS Region,2.29
202226,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.2
202226,2021-22,Influenza Hospital Admissions,8,HHS Region,24
202226,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,13.29
202226,2021-22,Average patients with influenza in ICU,8,HHS Region,1.71
202226,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.42
202226,2021-22,Influenza Hospital Admissions,9,HHS Region,217
202226,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,171.43
202226,2021-22,Average patients with influenza in ICU,9,HHS Region,21.43
202226,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.43
202226,2021-22,Influenza Hospital Admissions,10,HHS Region,62
202226,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,51
202226,2021-22,Average patients with influenza in ICU,10,HHS Region,7.14
202227,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.09
202227,2021-22,Influenza Hospital Admissions,1,HHS Region,14
202227,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,10.86
202227,2021-22,Average patients with influenza in ICU,1,HHS Region,1.14
202227,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.2
202227,2021-22,Influenza Hospital Admissions,2,HHS Region,62
202227,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,58.14
202227,2021-22,Average patients with influenza in ICU,2,HHS Region,7.71
202227,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.23
202227,2021-22,Influenza Hospital Admissions,3,HHS Region,72
202227,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,48.14
202227,2021-22,Average patients with influenza in ICU,3,HHS Region,8.71
202227,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.38
202227,2021-22,Influenza Hospital Admissions,4,HHS Region,256
202227,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,203.71
202227,2021-22,Average patients with influenza in ICU,4,HHS Region,54.14
202227,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.07
202227,2021-22,Influenza Hospital Admissions,5,HHS Region,38
202227,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,508.14
202227,2021-22,Average patients with influenza in ICU,5,HHS Region,65.86
202227,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.2
202227,2021-22,Influenza Hospital Admissions,6,HHS Region,87
202227,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,60.14
202227,2021-22,Average patients with influenza in ICU,6,HHS Region,11
202227,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.18
202227,2021-22,Influenza Hospital Admissions,7,HHS Region,25
202227,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,21.71
202227,2021-22,Average patients with influenza in ICU,7,HHS Region,3.14
202227,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.12
202237,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,44.14
202237,2021-22,Average patients with influenza in ICU,9,HHS Region,3.71
202237,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.11
202237,2021-22,Influenza Hospital Admissions,10,HHS Region,16
202237,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,13
202237,2021-22,Average patients with influenza in ICU,10,HHS Region,0.71
202238,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.05
202238,2021-22,Influenza Hospital Admissions,1,HHS Region,8
202238,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,7.86
202238,2021-22,Average patients with influenza in ICU,1,HHS Region,1.29
202238,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.21
202238,2021-22,Influenza Hospital Admissions,2,HHS Region,67
202238,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,51.86
202238,2021-22,Average patients with influenza in ICU,2,HHS Region,6.71
202238,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.18
202238,2021-22,Influenza Hospital Admissions,3,HHS Region,55
202238,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,40.71
202238,2021-22,Average patients with influenza in ICU,3,HHS Region,3.14
202238,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.34
202238,2021-22,Influenza Hospital Admissions,4,HHS Region,230
202238,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,170.86
202238,2021-22,Average patients with influenza in ICU,4,HHS Region,52.14
202238,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.14
202238,2021-22,Influenza Hospital Admissions,5,HHS Region,71
202238,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,522.43
202238,2021-22,Average patients with influenza in ICU,5,HHS Region,69.57
202238,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.38
202238,2021-22,Influenza Hospital Admissions,6,HHS Region,164
202238,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,117.43
202238,2021-22,Average patients with influenza in ICU,6,HHS Region,19.86
202238,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.09
202238,2021-22,Influenza Hospital Admissions,7,HHS Region,13
202238,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,15.29
202238,2021-22,Average patients with influenza in ICU,7,HHS Region,0.29
202238,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.11
202238,2021-22,Influenza Hospital Admissions,8,HHS Region,13
202238,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,7.86
202238,2021-22,Average patients with influenza in ICU,8,HHS Region,0.71
202238,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.1
202238,2021-22,Influenza Hospital Admissions,9,HHS Region,53
202238,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,40
202238,2021-22,Average patients with influenza in ICU,9,HHS Region,5.57
202238,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.08
202238,2021-22,Influenza Hospital Admissions,10,HHS Region,12
202238,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,7.57
202238,2021-22,Average patients with influenza in ICU,10,HHS Region,0.29
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.05
202239,2021-22,Influenza Hospital Admissions,1,HHS Region,8
202239,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,7.43
202239,2021-22,Average patients with influenza in ICU,1,HHS Region,2.14
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.29
202239,2021-22,Influenza Hospital Admissions,2,HHS Region,93
202239,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,70.29
202239,2021-22,Average patients with influenza in ICU,2,HHS Region,6.57
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.26
202143,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.06
202143,2021-22,Influenza Hospital Admissions,5,HHS Region,32
202143,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,20
202143,2021-22,Average patients with influenza in ICU,5,HHS Region,3.86
202143,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.06
202143,2021-22,Influenza Hospital Admissions,6,HHS Region,25
202143,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,19.71
202143,2021-22,Average patients with influenza in ICU,6,HHS Region,3
202143,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.03
202143,2021-22,Influenza Hospital Admissions,7,HHS Region,4
202143,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,4.57
202143,2021-22,Average patients with influenza in ICU,7,HHS Region,1
202143,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.05
202143,2021-22,Influenza Hospital Admissions,8,HHS Region,6
202143,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,5.14
202143,2021-22,Average patients with influenza in ICU,8,HHS Region,0.14
202143,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.01
202143,2021-22,Influenza Hospital Admissions,9,HHS Region,7
202143,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,11.86
