Month_Week,Week_ending
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 1,2023-12-02
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 2,2023-12-09
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
December Week 3,2023-12-16
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
March Week 2,2024-03-09
