COVID-19_Season,Week_ID,Current_Season_Week_Ending_Label,MMWR_Week_Order,MMWR_Year,MMWR_Week,MMWR_Day,Setting,Doses,Cumulative_Doses,Location_and_Flu_Season_Order,Current_Through,Age_Group
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30,2024,11,6,Pharmacy,257512,30134578,28,01/25/2025 12:00:00 AM,18+
2024-2025,09/21/2024 12:00:00 AM,09/21/2024 12:00:00 AM,4,2024,38,6,Pharmacy,2367127,6955169,29,01/25/2025 12:00:00 AM,18+
2023-2024,01/06/2024 12:00:00 AM,01/04/2025 12:00:00 AM,20,2024,1,6,Pharmacy,206321,11018468,28,01/25/2025 12:00:00 AM,60-74
2023-2024,02/17/2024 12:00:00 AM,02/15/2025 12:00:00 AM,26,2024,7,6,Pharmacy,29409,7030394,28,01/25/2025 12:00:00 AM,75+
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28,2024,9,6,Pharmacy,117361,29701290,28,01/25/2025 12:00:00 AM,18+
2024-2025,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,9,2024,43,6,Pharmacy,397251,3785829,29,01/25/2025 12:00:00 AM,50-64
2023-2024,09/30/2023 12:00:00 AM,09/28/2024 12:00:00 AM,5,2023,39,6,Pharmacy,1240917,2035270,28,01/25/2025 12:00:00 AM,18-64
2023-2024,01/13/2024 12:00:00 AM,01/11/2025 12:00:00 AM,21,2024,2,6,Pharmacy,189188,11207656,28,01/25/2025 12:00:00 AM,60-74
2024-2025,09/21/2024 12:00:00 AM,09/21/2024 12:00:00 AM,4,2024,38,6,Pharmacy,1471273,4307209,29,01/25/2025 12:00:00 AM,65+
2023-2024,09/30/2023 12:00:00 AM,09/28/2024 12:00:00 AM,5,2023,39,6,Pharmacy,740776,1182233,28,01/25/2025 12:00:00 AM,75+
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31,2024,12,6,Pharmacy,237846,30372424,28,01/25/2025 12:00:00 AM,18+
2023-2024,06/15/2024 12:00:00 AM,06/14/2025 12:00:00 AM,43,2024,24,6,Pharmacy,58563,17453870,28,01/25/2025 12:00:00 AM,65+
2023-2024,07/13/2024 12:00:00 AM,07/12/2025 12:00:00 AM,47,2024,28,6,Pharmacy,79333,32430016,28,01/25/2025 12:00:00 AM,18+
2023-2024,11/11/2023 12:00:00 AM,11/09/2024 12:00:00 AM,11,2023,45,6,Pharmacy,862953,9267000,28,01/25/2025 12:00:00 AM,18-64
2023-2024,07/27/2024 12:00:00 AM,07/26/2025 12:00:00 AM,49,2024,30,6,Pharmacy,36504,14847809,28,01/25/2025 12:00:00 AM,18-64
2023-2024,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,29,2024,10,6,Pharmacy,58188,14093274,28,01/25/2025 12:00:00 AM,18-64
2023-2024,07/13/2024 12:00:00 AM,07/12/2025 12:00:00 AM,47,2024,28,6,Pharmacy,48588,17658008,28,01/25/2025 12:00:00 AM,65+
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28,2024,9,6,Pharmacy,62102,14035086,28,01/25/2025 12:00:00 AM,18-64
2023-2024,06/22/2024 12:00:00 AM,06/21/2025 12:00:00 AM,44,2024,25,6,Pharmacy,31220,12781876,28,01/25/2025 12:00:00 AM,60-74
2023-2024,04/27/2024 12:00:00 AM,04/26/2025 12:00:00 AM,36,2024,17,6,Pharmacy,22447,7303677,28,01/25/2025 12:00:00 AM,18-49
2023-2024,07/13/2024 12:00:00 AM,07/12/2025 12:00:00 AM,47,2024,28,6,Pharmacy,30745,14772007,28,01/25/2025 12:00:00 AM,18-64
2024-2025,08/31/2024 12:00:00 AM,08/31/2024 12:00:00 AM,1,2024,35,6,Pharmacy,127751,127751,29,01/25/2025 12:00:00 AM,18-49
2023-2024,01/06/2024 12:00:00 AM,01/04/2025 12:00:00 AM,20,2024,1,6,Pharmacy,133041,6489452,28,01/25/2025 12:00:00 AM,50-64
2023-2024,06/08/2024 12:00:00 AM,06/07/2025 12:00:00 AM,42,2024,23,6,Pharmacy,40206,12715423,28,01/25/2025 12:00:00 AM,60-74
2023-2024,06/29/2024 12:00:00 AM,06/28/2025 12:00:00 AM,45,2024,26,6,Pharmacy,87168,32271726,28,01/25/2025 12:00:00 AM,18+
2024-2025,09/14/2024 12:00:00 AM,09/14/2024 12:00:00 AM,3,2024,37,6,Pharmacy,385978,822198,29,01/25/2025 12:00:00 AM,18-49
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31,2024,12,6,Pharmacy,187685,16172561,28,01/25/2025 12:00:00 AM,65+
2023-2024,01/13/2024 12:00:00 AM,01/11/2025 12:00:00 AM,21,2024,2,6,Pharmacy,105511,6784225,28,01/25/2025 12:00:00 AM,75+
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33,2024,14,6,Pharmacy,201948,30815058,28,01/25/2025 12:00:00 AM,18+
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34,2024,15,6,Pharmacy,23761,7258273,28,01/25/2025 12:00:00 AM,18-49
2024-2025,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,9,2024,43,6,Pharmacy,699127,7340034,29,01/25/2025 12:00:00 AM,60-74
2024-2025,09/14/2024 12:00:00 AM,09/14/2024 12:00:00 AM,3,2024,37,6,Pharmacy,912617,1946382,29,01/25/2025 12:00:00 AM,60-74
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32,2024,13,6,Pharmacy,189832,16362393,28,01/25/2025 12:00:00 AM,65+
2023-2024,01/13/2024 12:00:00 AM,01/11/2025 12:00:00 AM,21,2024,2,6,Pharmacy,124742,6614194,28,01/25/2025 12:00:00 AM,50-64
2023-2024,10/07/2023 12:00:00 AM,10/05/2024 12:00:00 AM,6,2023,40,6,Pharmacy,779178,1859185,28,01/25/2025 12:00:00 AM,50-64
2023-2024,01/20/2024 12:00:00 AM,01/18/2025 12:00:00 AM,22,2024,3,6,Pharmacy,65977,6850202,28,01/25/2025 12:00:00 AM,75+
2024-2025,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,6,2024,40,6,Pharmacy,704435,3491118,29,01/25/2025 12:00:00 AM,75+
2023-2024,10/21/2023 12:00:00 AM,10/19/2024 12:00:00 AM,8,2023,42,6,Pharmacy,1154821,5981824,28,01/25/2025 12:00:00 AM,60-74
2023-2024,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,38,2024,19,6,Pharmacy,43951,7770374,28,01/25/2025 12:00:00 AM,75+
2024-2025,09/28/2024 12:00:00 AM,09/28/2024 12:00:00 AM,5,2024,39,6,Pharmacy,995657,3912349,29,01/25/2025 12:00:00 AM,60-74
2023-2024,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,9,2023,43,6,Pharmacy,596951,3578809,28,01/25/2025 12:00:00 AM,18-49
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34,2024,15,6,Pharmacy,141332,16660880,28,01/25/2025 12:00:00 AM,65+
2023-2024,05/18/2024 12:00:00 AM,05/17/2025 12:00:00 AM,39,2024,20,6,Pharmacy,49218,12588898,28,01/25/2025 12:00:00 AM,60-74
2023-2024,12/23/2023 12:00:00 AM,12/21/2024 12:00:00 AM,17,2023,51,6,Pharmacy,134232,6471161,28,01/25/2025 12:00:00 AM,75+
2023-2024,11/25/2023 12:00:00 AM,11/23/2024 12:00:00 AM,13,2023,47,6,Pharmacy,404894,12649717,28,01/25/2025 12:00:00 AM,65+
2023-2024,06/01/2024 12:00:00 AM,05/31/2025 12:00:00 AM,41,2024,22,6,Pharmacy,19580,7409765,28,01/25/2025 12:00:00 AM,18-49
2023-2024,12/09/2023 12:00:00 AM,12/07/2024 12:00:00 AM,15,2023,49,6,Pharmacy,439872,13599626,28,01/25/2025 12:00:00 AM,65+
2023-2024,12/30/2023 12:00:00 AM,12/28/2024 12:00:00 AM,18,2023,52,6,Pharmacy,157992,6336944,28,01/25/2025 12:00:00 AM,18-49
2023-2024,09/16/2023 12:00:00 AM,09/14/2024 12:00:00 AM,3,2023,37,6,Pharmacy,33257,33257,28,01/25/2025 12:00:00 AM,65+
2023-2024,11/04/2023 12:00:00 AM,11/02/2024 12:00:00 AM,10,2023,44,6,Pharmacy,2018865,19034468,28,01/25/2025 12:00:00 AM,18+
2023-2024,05/18/2024 12:00:00 AM,05/17/2025 12:00:00 AM,39,2024,20,6,Pharmacy,21902,7368909,28,01/25/2025 12:00:00 AM,18-49
2023-2024,07/20/2024 12:00:00 AM,07/19/2025 12:00:00 AM,48,2024,29,6,Pharmacy,24812,8067019,28,01/25/2025 12:00:00 AM,75+
2024-2025,09/21/2024 12:00:00 AM,09/21/2024 12:00:00 AM,4,2024,38,6,Pharmacy,970310,2916692,29,01/25/2025 12:00:00 AM,60-74
2023-2024,09/30/2023 12:00:00 AM,09/28/2024 12:00:00 AM,5,2023,39,6,Pharmacy,670049,1080007,28,01/25/2025 12:00:00 AM,50-64
2023-2024,11/18/2023 12:00:00 AM,11/16/2024 12:00:00 AM,12,2023,46,6,Pharmacy,387359,4895253,28,01/25/2025 12:00:00 AM,18-49
2023-2024,02/10/2024 12:00:00 AM,02/08/2025 12:00:00 AM,25,2024,6,6,Pharmacy,99429,13827047,28,01/25/2025 12:00:00 AM,18-64
2023-2024,06/15/2024 12:00:00 AM,06/14/2025 12:00:00 AM,43,2024,24,6,Pharmacy,20599,7450868,28,01/25/2025 12:00:00 AM,18-49
2023-2024,08/03/2024 12:00:00 AM,08/02/2025 12:00:00 AM,50,2024,31,6,Pharmacy,11770,7285926,28,01/25/2025 12:00:00 AM,50-64
2023-2024,09/23/2023 12:00:00 AM,09/21/2024 12:00:00 AM,4,2023,38,6,Pharmacy,390223,409958,28,01/25/2025 12:00:00 AM,50-64
2023-2024,02/17/2024 12:00:00 AM,02/15/2025 12:00:00 AM,26,2024,7,6,Pharmacy,33408,6898904,28,01/25/2025 12:00:00 AM,50-64
2023-2024,05/04/2024 12:00:00 AM,05/03/2025 12:00:00 AM,37,2024,18,6,Pharmacy,21733,7325410,28,01/25/2025 12:00:00 AM,18-49
2023-2024,08/03/2024 12:00:00 AM,08/02/2025 12:00:00 AM,50,2024,31,6,Pharmacy,15210,8104702,28,01/25/2025 12:00:00 AM,75+
2023-2024,02/17/2024 12:00:00 AM,02/15/2025 12:00:00 AM,26,2024,7,6,Pharmacy,76117,13903164,28,01/25/2025 12:00:00 AM,18-64
2023-2024,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,27,2024,8,6,Pharmacy,52667,15610944,28,01/25/2025 12:00:00 AM,65+
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33,2024,14,6,Pharmacy,157155,16519548,28,01/25/2025 12:00:00 AM,65+
2023-2024,01/20/2024 12:00:00 AM,01/18/2025 12:00:00 AM,22,2024,3,6,Pharmacy,86106,6700300,28,01/25/2025 12:00:00 AM,50-64
2023-2024,01/06/2024 12:00:00 AM,01/04/2025 12:00:00 AM,20,2024,1,6,Pharmacy,120241,6678714,28,01/25/2025 12:00:00 AM,75+
2023-2024,06/01/2024 12:00:00 AM,05/31/2025 12:00:00 AM,41,2024,22,6,Pharmacy,38836,12675217,28,01/25/2025 12:00:00 AM,60-74
2023-2024,11/25/2023 12:00:00 AM,11/23/2024 12:00:00 AM,13,2023,47,6,Pharmacy,972843,23228944,28,01/25/2025 12:00:00 AM,18+
2023-2024,12/23/2023 12:00:00 AM,12/21/2024 12:00:00 AM,17,2023,51,6,Pharmacy,188766,6221756,28,01/25/2025 12:00:00 AM,50-64
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30,2024,11,6,Pharmacy,201084,15984876,28,01/25/2025 12:00:00 AM,65+
2023-2024,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,38,2024,19,6,Pharmacy,12972,7133805,28,01/25/2025 12:00:00 AM,50-64
2024-2025,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,9,2024,43,6,Pharmacy,481622,5192201,29,01/25/2025 12:00:00 AM,75+
2023-2024,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,9,2023,43,6,Pharmacy,1401231,9573877,28,01/25/2025 12:00:00 AM,65+
2023-2024,09/16/2023 12:00:00 AM,09/14/2024 12:00:00 AM,3,2023,37,6,Pharmacy,75356,75356,28,01/25/2025 12:00:00 AM,18+
2023-2024,12/02/2023 12:00:00 AM,11/30/2024 12:00:00 AM,14,2023,48,6,Pharmacy,1026261,24255205,28,01/25/2025 12:00:00 AM,18+
2023-2024,12/02/2023 12:00:00 AM,11/30/2024 12:00:00 AM,14,2023,48,6,Pharmacy,265651,5476454,28,01/25/2025 12:00:00 AM,18-49
2023-2024,07/20/2024 12:00:00 AM,07/19/2025 12:00:00 AM,48,2024,29,6,Pharmacy,15445,7259978,28,01/25/2025 12:00:00 AM,50-64
2023-2024,11/04/2023 12:00:00 AM,11/02/2024 12:00:00 AM,10,2023,44,6,Pharmacy,1056545,10630422,28,01/25/2025 12:00:00 AM,65+
2023-2024,02/03/2024 12:00:00 AM,02/01/2025 12:00:00 AM,24,2024,5,6,Pharmacy,50395,6960756,28,01/25/2025 12:00:00 AM,75+
2023-2024,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,27,2024,8,6,Pharmacy,39559,7043817,28,01/25/2025 12:00:00 AM,18-49
2023-2024,04/20/2024 12:00:00 AM,04/19/2025 12:00:00 AM,35,2024,16,6,Pharmacy,169276,31165728,28,01/25/2025 12:00:00 AM,18+
2023-2024,12/02/2023 12:00:00 AM,11/30/2024 12:00:00 AM,14,2023,48,6,Pharmacy,394897,9733439,28,01/25/2025 12:00:00 AM,60-74
2024-2025,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,8,2024,42,6,Pharmacy,1213561,9770396,29,01/25/2025 12:00:00 AM,65+
2023-2024,06/15/2024 12:00:00 AM,06/14/2025 12:00:00 AM,43,2024,24,6,Pharmacy,91405,32101592,28,01/25/2025 12:00:00 AM,18+
2023-2024,02/10/2024 12:00:00 AM,02/08/2025 12:00:00 AM,25,2024,6,6,Pharmacy,67294,11587390,28,01/25/2025 12:00:00 AM,60-74
2023-2024,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,38,2024,19,6,Pharmacy,21597,7347007,28,01/25/2025 12:00:00 AM,18-49
2023-2024,12/09/2023 12:00:00 AM,12/07/2024 12:00:00 AM,15,2023,49,6,Pharmacy,907689,25162894,28,01/25/2025 12:00:00 AM,18+
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30,2024,11,6,Pharmacy,56428,14149702,28,01/25/2025 12:00:00 AM,18-64
2024-2025,09/28/2024 12:00:00 AM,09/28/2024 12:00:00 AM,5,2024,39,6,Pharmacy,473579,1720059,29,01/25/2025 12:00:00 AM,18-49
2024-2025,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,7,2024,41,6,Pharmacy,902651,5797596,29,01/25/2025 12:00:00 AM,60-74
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31,2024,12,6,Pharmacy,50161,14199863,28,01/25/2025 12:00:00 AM,18-64
2023-2024,02/03/2024 12:00:00 AM,02/01/2025 12:00:00 AM,24,2024,5,6,Pharmacy,54062,6821437,28,01/25/2025 12:00:00 AM,50-64
2024-2025,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,8,2024,42,6,Pharmacy,961885,6629846,29,01/25/2025 12:00:00 AM,18-64
2023-2024,10/14/2023 12:00:00 AM,10/12/2024 12:00:00 AM,7,2023,41,6,Pharmacy,858650,2948922,28,01/25/2025 12:00:00 AM,75+
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33,2024,14,6,Pharmacy,44792,14295509,28,01/25/2025 12:00:00 AM,18-64
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28,2024,9,6,Pharmacy,42093,11722376,28,01/25/2025 12:00:00 AM,60-74
2024-2025,09/28/2024 12:00:00 AM,09/28/2024 12:00:00 AM,5,2024,39,6,Pharmacy,2463957,9419126,29,01/25/2025 12:00:00 AM,18+
2024-2025,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,6,2024,40,6,Pharmacy,982596,4894945,29,01/25/2025 12:00:00 AM,60-74
2023-2024,10/21/2023 12:00:00 AM,10/19/2024 12:00:00 AM,8,2023,42,6,Pharmacy,2871189,14414418,28,01/25/2025 12:00:00 AM,18+
2023-2024,01/06/2024 12:00:00 AM,01/04/2025 12:00:00 AM,20,2024,1,6,Pharmacy,557659,27747905,28,01/25/2025 12:00:00 AM,18+
2023-2024,06/15/2024 12:00:00 AM,06/14/2025 12:00:00 AM,43,2024,24,6,Pharmacy,12243,7196848,28,01/25/2025 12:00:00 AM,50-64
2024-2025,08/31/2024 12:00:00 AM,08/31/2024 12:00:00 AM,1,2024,35,6,Pharmacy,143334,143334,29,01/25/2025 12:00:00 AM,50-64
2023-2024,05/25/2024 12:00:00 AM,05/24/2025 12:00:00 AM,40,2024,21,6,Pharmacy,116879,31813108,28,01/25/2025 12:00:00 AM,18+
2023-2024,07/06/2024 12:00:00 AM,07/05/2025 12:00:00 AM,46,2024,27,6,Pharmacy,49270,17609420,28,01/25/2025 12:00:00 AM,65+
2023-2024,07/13/2024 12:00:00 AM,07/12/2025 12:00:00 AM,47,2024,28,6,Pharmacy,31065,12878927,28,01/25/2025 12:00:00 AM,60-74
2024-2025,09/14/2024 12:00:00 AM,09/14/2024 12:00:00 AM,3,2024,37,6,Pharmacy,1375646,2835936,29,01/25/2025 12:00:00 AM,65+
2023-2024,11/18/2023 12:00:00 AM,11/16/2024 12:00:00 AM,12,2023,46,6,Pharmacy,744279,10011279,28,01/25/2025 12:00:00 AM,18-64
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30,2024,11,6,Pharmacy,117554,11914868,28,01/25/2025 12:00:00 AM,60-74
2024-2025,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,7,2024,41,6,Pharmacy,2319925,14224793,29,01/25/2025 12:00:00 AM,18+
2023-2024,06/01/2024 12:00:00 AM,05/31/2025 12:00:00 AM,41,2024,22,6,Pharmacy,96862,31909970,28,01/25/2025 12:00:00 AM,18+
2023-2024,12/09/2023 12:00:00 AM,12/07/2024 12:00:00 AM,15,2023,49,6,Pharmacy,467817,11563268,28,01/25/2025 12:00:00 AM,18-64
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34,2024,15,6,Pharmacy,70804,7551921,28,01/25/2025 12:00:00 AM,75+
2023-2024,12/02/2023 12:00:00 AM,11/30/2024 12:00:00 AM,14,2023,48,6,Pharmacy,516223,11095451,28,01/25/2025 12:00:00 AM,18-64
2024-2025,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,6,2024,40,6,Pharmacy,520555,2427451,29,01/25/2025 12:00:00 AM,50-64
2023-2024,05/18/2024 12:00:00 AM,05/17/2025 12:00:00 AM,39,2024,20,6,Pharmacy,34960,14515777,28,01/25/2025 12:00:00 AM,18-64
2023-2024,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,27,2024,8,6,Pharmacy,22892,7053286,28,01/25/2025 12:00:00 AM,75+
2023-2024,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,9,2023,43,6,Pharmacy,655289,4358266,28,01/25/2025 12:00:00 AM,75+
2023-2024,01/06/2024 12:00:00 AM,01/04/2025 12:00:00 AM,20,2024,1,6,Pharmacy,268386,14765274,28,01/25/2025 12:00:00 AM,65+
2023-2024,11/25/2023 12:00:00 AM,11/23/2024 12:00:00 AM,13,2023,47,6,Pharmacy,333136,9338542,28,01/25/2025 12:00:00 AM,60-74
2023-2024,09/16/2023 12:00:00 AM,09/14/2024 12:00:00 AM,3,2023,37,6,Pharmacy,28179,28179,28,01/25/2025 12:00:00 AM,60-74
2023-2024,10/21/2023 12:00:00 AM,10/19/2024 12:00:00 AM,8,2023,42,6,Pharmacy,1259746,6241774,28,01/25/2025 12:00:00 AM,18-64
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33,2024,14,6,Pharmacy,76678,7481117,28,01/25/2025 12:00:00 AM,75+
2024-2025,09/21/2024 12:00:00 AM,09/21/2024 12:00:00 AM,4,2024,38,6,Pharmacy,895855,2647960,29,01/25/2025 12:00:00 AM,18-64
2023-2024,11/18/2023 12:00:00 AM,11/16/2024 12:00:00 AM,12,2023,46,6,Pharmacy,336278,5580710,28,01/25/2025 12:00:00 AM,75+
2023-2024,02/17/2024 12:00:00 AM,02/15/2025 12:00:00 AM,26,2024,7,6,Pharmacy,42709,7004258,28,01/25/2025 12:00:00 AM,18-49
2023-2024,05/04/2024 12:00:00 AM,05/03/2025 12:00:00 AM,37,2024,18,6,Pharmacy,35612,14446247,28,01/25/2025 12:00:00 AM,18-64
2023-2024,09/23/2023 12:00:00 AM,09/21/2024 12:00:00 AM,4,2023,38,6,Pharmacy,746292,774471,28,01/25/2025 12:00:00 AM,60-74
2023-2024,12/30/2023 12:00:00 AM,12/28/2024 12:00:00 AM,18,2023,52,6,Pharmacy,211004,14496888,28,01/25/2025 12:00:00 AM,65+
2023-2024,06/01/2024 12:00:00 AM,05/31/2025 12:00:00 AM,41,2024,22,6,Pharmacy,65392,17328160,28,01/25/2025 12:00:00 AM,65+
2023-2024,06/22/2024 12:00:00 AM,06/21/2025 12:00:00 AM,44,2024,25,6,Pharmacy,20411,7471279,28,01/25/2025 12:00:00 AM,18-49
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32,2024,13,6,Pharmacy,108019,12131966,28,01/25/2025 12:00:00 AM,60-74
2023-2024,07/06/2024 12:00:00 AM,07/05/2025 12:00:00 AM,46,2024,27,6,Pharmacy,17737,7508818,28,01/25/2025 12:00:00 AM,18-49
2023-2024,01/13/2024 12:00:00 AM,01/11/2025 12:00:00 AM,21,2024,2,6,Pharmacy,240488,15005762,28,01/25/2025 12:00:00 AM,65+
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31,2024,12,6,Pharmacy,88248,7313292,28,01/25/2025 12:00:00 AM,75+
2023-2024,10/14/2023 12:00:00 AM,10/12/2024 12:00:00 AM,7,2023,41,6,Pharmacy,756659,2615844,28,01/25/2025 12:00:00 AM,50-64
2023-2024,01/27/2024 12:00:00 AM,01/25/2025 12:00:00 AM,23,2024,4,6,Pharmacy,281707,28901381,28,01/25/2025 12:00:00 AM,18+
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31,2024,12,6,Pharmacy,20930,7022687,28,01/25/2025 12:00:00 AM,50-64
2023-2024,07/06/2024 12:00:00 AM,07/05/2025 12:00:00 AM,46,2024,27,6,Pharmacy,78957,32350683,28,01/25/2025 12:00:00 AM,18+
2024-2025,09/14/2024 12:00:00 AM,09/14/2024 12:00:00 AM,3,2024,37,6,Pharmacy,2196257,4588042,29,01/25/2025 12:00:00 AM,18+
2023-2024,01/20/2024 12:00:00 AM,01/18/2025 12:00:00 AM,22,2024,3,6,Pharmacy,153919,15159681,28,01/25/2025 12:00:00 AM,65+
2023-2024,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,27,2024,8,6,Pharmacy,30261,6929165,28,01/25/2025 12:00:00 AM,50-64
2023-2024,11/25/2023 12:00:00 AM,11/23/2024 12:00:00 AM,13,2023,47,6,Pharmacy,567949,10579228,28,01/25/2025 12:00:00 AM,18-64
2023-2024,12/16/2023 12:00:00 AM,12/14/2024 12:00:00 AM,16,2023,50,6,Pharmacy,408227,11971495,28,01/25/2025 12:00:00 AM,18-64
2023-2024,12/23/2023 12:00:00 AM,12/21/2024 12:00:00 AM,17,2023,51,6,Pharmacy,240448,6178952,28,01/25/2025 12:00:00 AM,18-49
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32,2024,13,6,Pharmacy,91147,7404439,28,01/25/2025 12:00:00 AM,75+
2023-2024,12/30/2023 12:00:00 AM,12/28/2024 12:00:00 AM,18,2023,52,6,Pharmacy,503652,27190246,28,01/25/2025 12:00:00 AM,18+
2023-2024,04/20/2024 12:00:00 AM,04/19/2025 12:00:00 AM,35,2024,16,6,Pharmacy,130973,16791853,28,01/25/2025 12:00:00 AM,65+
2023-2024,05/25/2024 12:00:00 AM,05/24/2025 12:00:00 AM,40,2024,21,6,Pharmacy,21276,7390185,28,01/25/2025 12:00:00 AM,18-49
2023-2024,01/13/2024 12:00:00 AM,01/11/2025 12:00:00 AM,21,2024,2,6,Pharmacy,159496,6652672,28,01/25/2025 12:00:00 AM,18-49
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32,2024,13,6,Pharmacy,20274,7042961,28,01/25/2025 12:00:00 AM,50-64
2023-2024,01/06/2024 12:00:00 AM,01/04/2025 12:00:00 AM,20,2024,1,6,Pharmacy,156232,6493176,28,01/25/2025 12:00:00 AM,18-49
2023-2024,07/27/2024 12:00:00 AM,07/26/2025 12:00:00 AM,49,2024,30,6,Pharmacy,32639,12948123,28,01/25/2025 12:00:00 AM,60-74
2023-2024,01/20/2024 12:00:00 AM,01/18/2025 12:00:00 AM,22,2024,3,6,Pharmacy,107018,6759690,28,01/25/2025 12:00:00 AM,18-49
2023-2024,06/08/2024 12:00:00 AM,06/07/2025 12:00:00 AM,42,2024,23,6,Pharmacy,33069,14614878,28,01/25/2025 12:00:00 AM,18-64
2024-2025,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,6,2024,40,6,Pharmacy,517731,2237790,29,01/25/2025 12:00:00 AM,18-49
2023-2024,12/23/2023 12:00:00 AM,12/21/2024 12:00:00 AM,17,2023,51,6,Pharmacy,265762,10631857,28,01/25/2025 12:00:00 AM,60-74
2023-2024,11/18/2023 12:00:00 AM,11/16/2024 12:00:00 AM,12,2023,46,6,Pharmacy,356920,5116025,28,01/25/2025 12:00:00 AM,50-64
2023-2024,04/27/2024 12:00:00 AM,04/26/2025 12:00:00 AM,36,2024,17,6,Pharmacy,115105,16906958,28,01/25/2025 12:00:00 AM,65+
2024-2025,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,7,2024,41,6,Pharmacy,1002719,5667961,29,01/25/2025 12:00:00 AM,18-64
2023-2024,12/16/2023 12:00:00 AM,12/14/2024 12:00:00 AM,16,2023,50,6,Pharmacy,366792,13966418,28,01/25/2025 12:00:00 AM,65+
2023-2024,07/27/2024 12:00:00 AM,07/26/2025 12:00:00 AM,49,2024,30,6,Pharmacy,14178,7274156,28,01/25/2025 12:00:00 AM,50-64
2024-2025,08/31/2024 12:00:00 AM,08/31/2024 12:00:00 AM,1,2024,35,6,Pharmacy,188976,188976,29,01/25/2025 12:00:00 AM,75+
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31,2024,12,6,Pharmacy,109079,12023947,28,01/25/2025 12:00:00 AM,60-74
2023-2024,05/04/2024 12:00:00 AM,05/03/2025 12:00:00 AM,37,2024,18,6,Pharmacy,50060,7726423,28,01/25/2025 12:00:00 AM,75+
2024-2025,09/14/2024 12:00:00 AM,09/14/2024 12:00:00 AM,3,2024,37,6,Pharmacy,820611,1752105,29,01/25/2025 12:00:00 AM,18-64
2023-2024,12/16/2023 12:00:00 AM,12/14/2024 12:00:00 AM,16,2023,50,6,Pharmacy,775019,25937913,28,01/25/2025 12:00:00 AM,18+
2023-2024,01/27/2024 12:00:00 AM,01/25/2025 12:00:00 AM,23,2024,4,6,Pharmacy,80433,6840123,28,01/25/2025 12:00:00 AM,18-49
