comparison_type,week_ending,current_season_week_ending_label,comparison_group_1,comparison_group_2,comparison_group1_point_estimate,comparison_group2_point_estimate,estimate_difference,difference_estimate_lower_95_ci,difference_estimate_upper_95_ci,significant_at_95_pct,comparison_group_1_sort_order,comparison_group_2_sort_order
,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,10.3,0.2,-0.5,0.9,,1,1
,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,"Black, Non-Hispanic","Black, Non-Hispanic",6.9,7.6,-0.7,-2.2,0.8,,15,15
,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Hispanic,Hispanic,9.2,7.8,1.4,0.1,2.7,*,16,16
,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,"Other, Non-Hispanic","Other, Non-Hispanic",11.9,11.1,0.7,-1.3,2.7,,18,18
,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,"White, Non-Hispanic","White, Non-Hispanic",11.8,11.6,0.2,-0.7,1.2,,17,17
,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Hispanic,Hispanic,9.8,7.8,2,0.5,3.5,*,16,16
,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,"Other, Non-Hispanic","Other, Non-Hispanic",11.9,11.2,0.7,-1.3,2.7,,18,18
,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,10.6,0.2,-0.7,1.1,,1,1
,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,"Black, Non-Hispanic","Black, Non-Hispanic",7.2,7.6,-0.4,-2,1.2,,15,15
,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,"White, Non-Hispanic","White, Non-Hispanic",11.9,12.3,-0.4,-1.8,1,,17,17
,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,"Other, Non-Hispanic","Other, Non-Hispanic",13,13.3,-0.3,-2.4,1.9,,18,18
,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,"White, Non-Hispanic","White, Non-Hispanic",12.5,13.1,-0.7,-1.6,0.3,,17,17
,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,Overall,Overall,11.4,11.9,-0.5,-1.2,0.3,,1,1
,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,"Black, Non-Hispanic","Black, Non-Hispanic",7.4,9,-1.6,-3.3,0,,15,15
,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,Hispanic,Hispanic,10.6,10.1,0.5,-1.1,2.1,,16,16
,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,Overall,Overall,11.5,12.1,-0.6,-1.4,0.1,,1,1
Between Season Urbanicity Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),13.3,12,1.2,-0.3,2.8,,21,21
Between Season Urbanicity Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),11.1,10.3,0.8,-0.2,1.8,,20,20
Between Season Urbanicity Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,Overall,Overall,11.3,11.9,-0.6,-1.3,0.1,,1,1
Between Season Urbanicity Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),6.4,6.5,0,-1.3,1.3,,19,19
Between Season Urbanicity Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),11.3,11.6,-0.3,-1.3,0.6,,20,20
Between Season Urbanicity Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),13.7,14,-0.3,-1.8,1.2,,21,21
Between Season Urbanicity Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),2.1,1.2,0.9,0.2,1.6,*,19,19
Between Season Urbanicity Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,Overall,Overall,5.6,4.1,1.5,0.6,2.3,*,1,1
Between Season Urbanicity Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),1.6,1.1,0.5,0,1,,19,19
Between Season Urbanicity Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,2.2,1.4,1,1.8,*,1,1
Between Season Urbanicity Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),1.9,1.1,0.8,0.1,1.4,*,19,19
Between Season Urbanicity Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,3.1,1.2,0.5,1.8,*,1,1
Between Season Urbanicity Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),3.6,2,1.6,1.1,2,*,20,20
Between Season Urbanicity Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),4.9,2.5,2.4,1.6,3.2,*,21,21
Between Season Urbanicity Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),4.3,3.3,1,0,2,,20,20
Between Season Urbanicity Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),5.3,3.1,2.2,1.4,3.1,*,21,21
Between Season Urbanicity Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),6,4.2,1.8,0.6,3,*,20,20
Between Season Urbanicity Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),4.2,4.2,0.1,-0.9,1,,19,19
Between Season Urbanicity Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,4.9,1.1,0,2.2,,1,1
Between Season Urbanicity Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),11.9,12.5,-0.6,-1.7,0.4,,20,20
Between Season Urbanicity Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),14.9,15.2,-0.3,-2.4,1.8,,21,21
Between Season Urbanicity Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),7.2,7.2,0,-1.9,1.8,,19,19
Between Season Urbanicity Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),7.2,7.2,0,-1.8,1.9,,19,19
Between Season Urbanicity Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),12,12.6,-0.6,-1.7,0.4,,20,20
Between Season Urbanicity Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),14.9,15.2,-0.3,-2.4,1.8,,21,21
Between Season Urbanicity Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,Overall,Overall,12.1,12.7,-0.7,-1.6,0.2,,1,1
Between Season Urbanicity Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),6.3,4.7,1.6,0.1,3.1,*,21,21
Between Season Urbanicity Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),2.1,1.2,0.9,0.2,1.6,*,19,19
Between Season Urbanicity Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),8.7,7.6,1,0.1,2,*,20,20
Between Season Urbanicity Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),10.1,8.4,1.7,0.5,3,*,21,21
Between Season Urbanicity Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,Overall,Overall,8.4,7.5,0.9,0.2,1.7,*,1,1
Between Season Urbanicity Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,Overall,Overall,8.9,8.4,0.4,-0.4,1.3,,1,1
Between Season Urbanicity Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),4.8,4.2,0.6,-0.5,1.7,,19,19
Between Season Urbanicity Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),9,8.3,0.8,-0.3,1.8,,20,20
Between Season Urbanicity Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),10.3,8.4,1.9,0.7,3,*,21,21
Between Season Urbanicity Comparison,01/25/2025 12:00:00 AM,01/25/2025 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),7,6.7,0.3,-1.2,1.8,,19,19
Between Season Urbanicity Comparison,01/25/2025 12:00:00 AM,01/25/2025 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),11.7,12.1,-0.5,-1.5,0.5,,20,20
Between Season Urbanicity Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,Overall,Overall,12,12.7,-0.7,-1.6,0.2,,1,1
Between Season Urbanicity Comparison,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),5.4,4.2,1.2,-0.2,2.5,,19,19
Between Season Urbanicity Comparison,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),9.2,8.5,0.6,-0.5,1.7,,20,20
Between Season Urbanicity Comparison,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),11.8,8.7,3.2,0.9,5.5,*,21,21
Between Season Urbanicity Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,Overall,Overall,9.7,10,-0.3,-1.2,0.5,,1,1
Between Season Urbanicity Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),5.4,5.7,-0.3,-1.6,1.1,,19,19
Between Season Urbanicity Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),9.5,10.1,-0.6,-1.5,0.4,,20,20
Between Season Urbanicity Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),12.1,11.6,0.5,-1.8,2.9,,21,21
Between Season Urbanicity Comparison,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),7.9,6.9,1,0.3,1.7,*,20,20
Between Season Urbanicity Comparison,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),9.7,8.2,1.5,0.4,2.6,*,21,21
Between Season Urbanicity Comparison,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,Overall,Overall,7.8,7,0.8,0.3,1.3,*,1,1
Between Season Urbanicity Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,Overall,Overall,10.3,10.2,0.1,-0.6,0.8,,1,1
Between Season Urbanicity Comparison,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),11.5,12,-0.5,-1.5,0.5,,20,20
Between Season Urbanicity Comparison,01/25/2025 12:00:00 AM,01/25/2025 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),13.8,14.1,-0.3,-1.8,1.2,,21,21
Between Season Urbanicity Comparison,01/25/2025 12:00:00 AM,01/25/2025 12:00:00 AM,Overall,Overall,11.6,12.2,-0.6,-1.4,0.2,,1,1
Between Season Urbanicity Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),6.5,5.8,0.7,-1.1,2.6,,21,21
Between Season Urbanicity Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),6.6,4.9,1.7,0.1,3.3,*,20,20
Between Season Urbanicity Comparison,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),4,4.2,-0.2,-1.1,0.7,,19,19
Between Season Urbanicity Comparison,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,Overall,Overall,9.4,8.7,0.8,-0.3,1.8,,1,1
Between Season Urbanicity Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),5.6,5.7,0,-1.2,1.1,,19,19
Between Season Urbanicity Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),10.2,10.2,-0.1,-0.9,0.8,,20,20
Between Season Urbanicity Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),12.8,11.9,0.9,-0.6,2.4,,21,21
Between Season Urbanicity Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),5.7,5.7,0,-1.2,1.1,,19,19
Between Season Urbanicity Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,10.7,0.3,-0.6,1.2,,1,1
Between Season Urbanicity Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,10.3,0.2,-0.5,0.9,,1,1
Between Season Urbanicity Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),5.6,5.7,0,-1.2,1.1,,19,19
Between Season Urbanicity Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),10.5,10.2,0.2,-0.7,1.1,,20,20
Between Season Urbanicity Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),12.8,11.9,0.8,-0.6,2.3,,21,21
Between Season Urbanicity Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,10.6,0.2,-0.7,1.1,,1,1
Between Season Urbanicity Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),5.7,5.7,0,-1.2,1.1,,19,19
Between Season Urbanicity Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),10.9,10.2,0.7,-0.3,1.7,,20,20
Between Season Urbanicity Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),13,12,1,-0.5,2.5,,21,21
Between Season Urbanicity Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,Overall,Overall,11.4,11.9,-0.5,-1.2,0.3,,1,1
Between Season Urbanicity Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),6.4,6.6,-0.1,-1.4,1.2,,19,19
Between Season Urbanicity Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,Suburban (MSA Non-Principal City),Suburban (MSA Non-Principal City),11.5,11.6,-0.1,-1.1,0.8,,20,20
Between Season Urbanicity Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),13.8,14,-0.2,-1.7,1.3,,21,21
Between Season Urbanicity Comparison,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,Rural (Non-MSA),Rural (Non-MSA),6.9,6.6,0.4,-1.1,1.9,,19,19
Between Season Urbanicity Comparison,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,Urban (MSA Principal City),Urban (MSA Principal City),13.8,14.1,-0.3,-1.8,1.2,,21,21
Between Season Urbanicity Comparison,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,Overall,Overall,11.5,12.1,-0.6,-1.4,0.1,,1,1
Between Season Age Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,12-17 years,12-17 years,13.9,14.8,-1,-2.3,0.4,,6,6
Between Season Age Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,5-11 years,5-11 years,12.7,12.8,-0.1,-1.2,1.1,,5,5
Between Season Age Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,5-17 years,5-17 years,13.2,13.9,-0.7,-1.6,0.2,,4,4
Between Season Age Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,6-23 months,6-23 months,3.7,3,0.7,-0.5,1.9,,3,3
Between Season Age Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,6 months-4 years,6 months-4 years,5,4.9,0.1,-0.7,1,,2,2
Between Season Age Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,12-17 years,12-17 years,13.8,14.8,-1.1,-2.4,0.3,,6,6
Between Season Age Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,5-11 years,5-11 years,12.7,12.8,-0.1,-1.2,1.1,,5,5
Between Season Age Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,5-17 years,5-17 years,13.2,13.9,-0.7,-1.6,0.2,,4,4
Between Season Age Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,6 months-4 years,6 months-4 years,5,4.8,0.2,-0.6,1,,2,2
Between Season Age Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,6-23 months,6-23 months,3.7,3,0.7,-0.5,1.9,,3,3
Between Season Age Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,Overall,Overall,11.3,11.9,-0.6,-1.3,0.1,,1,1
Between Season Age Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,6-23 months,6-23 months,1,0.5,0.5,-0.1,1,,3,3
Between Season Age Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,Overall,Overall,5.6,4.1,1.5,0.6,2.3,*,1,1
Between Season Age Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,6-23 months,6-23 months,0.7,0.3,0.4,0,0.8,,3,3
Between Season Age Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,6-23 months,6-23 months,0.7,0.4,0.4,0,0.8,,3,3
Between Season Age Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,5-17 years,5-17 years,5.1,3.7,1.4,0.6,2.3,*,4,4
Between Season Age Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,12-17 years,12-17 years,4.9,3.1,1.8,1,2.6,*,6,6
Between Season Age Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,2.2,1.4,1,1.8,*,1,1
Between Season Age Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,3.1,1.2,0.5,1.8,*,1,1
Between Season Age Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,12-17 years,12-17 years,5.2,3.8,1.5,0.5,2.5,*,6,6
Between Season Age Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,5-17 years,5-17 years,4.4,2.6,1.8,1.3,2.3,*,4,4
Between Season Age Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,6 months-4 years,6 months-4 years,1.2,0.7,0.5,0.2,0.8,*,2,2
Between Season Age Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,6 months-4 years,6 months-4 years,1.3,0.7,0.6,0.3,0.9,*,2,2
Between Season Age Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,5-11 years,5-11 years,4,2.2,1.8,1.2,2.4,*,5,5
Between Season Age Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,5-11 years,5-11 years,5,3.2,1.8,0.7,2.9,*,5,5
Between Season Age Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,6 months-4 years,6 months-4 years,1.4,0.7,0.7,0.4,1.1,*,2,2
Between Season Age Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,12-17 years,12-17 years,7.9,5.4,2.5,0.7,4.3,*,6,6
Between Season Age Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,5-17 years,5-17 years,6.8,4.9,1.9,0.8,3,*,4,4
Between Season Age Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,4.9,1.1,0,2.2,,1,1
Between Season Age Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,12-17 years,12-17 years,8.1,6.6,1.5,-0.9,3.9,,6,6
Between Season Age Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,5-17 years,5-17 years,14.2,14.9,-0.7,-1.9,0.4,,4,4
Between Season Age Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,12-17 years,12-17 years,14.6,16,-1.4,-2.9,0.1,,6,6
Between Season Age Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,6 months-4 years,6 months-4 years,5.2,5.5,-0.4,-1.2,0.5,,2,2
Between Season Age Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,5-11 years,5-11 years,13.7,13.7,0,-1.5,1.5,,5,5
Between Season Age Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,6-23 months,6-23 months,4,4.3,-0.2,-1.7,1.2,,3,3
Between Season Age Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,Overall,Overall,12.1,12.7,-0.7,-1.6,0.2,,1,1
Between Season Age Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,5-11 years,5-11 years,5.8,4.1,1.6,0.5,2.8,*,5,5
Between Season Age Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,5-17 years,5-17 years,7.3,5.9,1.3,-0.1,2.7,,4,4
Between Season Age Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,12-17 years,12-17 years,10.5,9.5,1,-0.2,2.2,,6,6
Between Season Age Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,5-11 years,5-11 years,9.1,8.2,0.9,-0.1,1.9,,5,5
Between Season Age Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,5-17 years,5-17 years,10,8.9,1.1,0.2,2,*,4,4
Between Season Age Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,6-23 months,6-23 months,2.3,1.4,0.9,0,1.8,,3,3
Between Season Age Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,Overall,Overall,8.4,7.5,0.9,0.2,1.7,*,1,1
Between Season Age Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,6 months-4 years,6 months-4 years,3.5,2.8,0.6,0,1.3,,2,2
Between Season Age Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12-17 years,12-17 years,10.5,10.7,-0.2,-1.9,1.5,,6,6
Between Season Age Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,5-11 years,5-11 years,9.4,8.7,0.6,-0.5,1.8,,5,5
Between Season Age Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,5-17 years,5-17 years,10.4,10,0.4,-0.7,1.5,,4,4
Between Season Age Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,6 months-4 years,6 months-4 years,3.5,2.9,0.6,0,1.2,,2,2
Between Season Age Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,6-23 months,6-23 months,2.4,1.5,0.9,0,1.7,,3,3
Between Season Age Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,Overall,Overall,8.9,8.4,0.4,-0.4,1.3,,1,1
Between Season Age Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,12-17 years,12-17 years,14.6,15.9,-1.4,-2.9,0.2,,6,6
Between Season Age Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,5-11 years,5-11 years,13.7,13.7,0,-1.5,1.5,,5,5
Between Season Age Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,Overall,Overall,12,12.7,-0.7,-1.6,0.2,,1,1
Between Season Age Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,5-17 years,5-17 years,14.1,14.9,-0.8,-1.9,0.3,,4,4
Between Season Age Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,6 months-4 years,6 months-4 years,5.2,5.5,-0.4,-1.2,0.5,,2,2
Between Season Age Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,6-23 months,6-23 months,4,4.2,-0.2,-1.6,1.3,,3,3
Between Season Age Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,6 months-4 years,6 months-4 years,4.3,4.1,0.2,-0.6,0.9,,2,2
Between Season Age Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,6-23 months,6-23 months,2.8,2.5,0.3,-0.8,1.3,,3,3
Between Season Age Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,12-17 years,12-17 years,10.9,12.8,-1.8,-3.1,-0.6,*,6,6
Between Season Age Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,5-11 years,5-11 years,10.2,10.6,-0.4,-1.5,0.6,,5,5
Between Season Age Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,5-17 years,5-17 years,10.9,11.8,-0.9,-1.7,0,,4,4
Between Season Age Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,6 months-4 years,6 months-4 years,4.3,4.1,0.2,-0.6,0.9,,2,2
Between Season Age Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,6-23 months,6-23 months,2.8,2.5,0.3,-0.8,1.3,,3,3
Between Season Age Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,Overall,Overall,9.7,10,-0.3,-1.2,0.5,,1,1
Between Season Age Comparison,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,6-23 months,6-23 months,2.3,1.3,1.1,0.2,1.9,*,3,3
Between Season Age Comparison,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,5-11 years,5-11 years,8.7,7.3,1.4,0.5,2.2,*,5,5
Between Season Age Comparison,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,Overall,Overall,7.8,7,0.8,0.3,1.3,*,1,1
Between Season Age Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,12-17 years,12-17 years,12.3,13.1,-0.8,-2.1,0.5,,6,6
