Surveillance Network,Season,MMWR Year,MMWR Week,Age group,Sex,Race/Ethnicity,Site,Weekly Rate,Cumulative Rate,Week Ending Date,Type
COVID-NET,2020-21,2021.0,15.0,Overall,Overall,Overall,California,2.9,241.0,2021-04-17 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,14.0,Overall,Overall,Overall,California,3.0,239.0,2021-04-10 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,13.0,Overall,Overall,Overall,California,2.9,236.0,2021-04-03 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,12.0,Overall,Overall,Overall,California,2.9,233.0,2021-03-27 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,11.0,Overall,Overall,Overall,California,3.4,230.0,2021-03-20 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,10.0,Overall,Overall,Overall,California,4.1,226.0,2021-03-13 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,9.0,Overall,Overall,Overall,California,4.3,222.0,2021-03-06 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,8.0,Overall,Overall,Overall,California,5.9,218.0,2021-02-27 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,7.0,Overall,Overall,Overall,California,6.0,212.0,2021-02-20 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,6.0,Overall,Overall,Overall,California,7.7,206.0,2021-02-13 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,5.0,Overall,Overall,Overall,California,11.2,198.0,2021-02-06 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,4.0,Overall,Overall,Overall,California,12.1,187.0,2021-01-30 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,3.0,Overall,Overall,Overall,California,16.1,175.0,2021-01-23 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,2.0,Overall,Overall,Overall,California,19.7,159.0,2021-01-16 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,1.0,Overall,Overall,Overall,California,21.9,139.0,2021-01-09 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,53.0,Overall,Overall,Overall,California,18.5,117.0,2021-01-02 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,52.0,Overall,Overall,Overall,California,17.7,99.0,2020-12-26 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,51.0,Overall,Overall,Overall,California,18.2,81.0,2020-12-19 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,50.0,Overall,Overall,Overall,California,15.1,63.0,2020-12-12 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,49.0,Overall,Overall,Overall,California,11.7,48.0,2020-12-05 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,48.0,Overall,Overall,Overall,California,8.6,36.0,2020-11-28 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,47.0,Overall,Overall,Overall,California,7.0,28.0,2020-11-21 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,46.0,Overall,Overall,Overall,California,4.0,21.0,2020-11-14 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,45.0,Overall,Overall,Overall,California,3.5,17.0,2020-11-07 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,44.0,Overall,Overall,Overall,California,3.3,13.0,2020-10-31 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,43.0,Overall,Overall,Overall,California,2.3,10.0,2020-10-24 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,42.0,Overall,Overall,Overall,California,2.3,8.0,2020-10-17 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,41.0,Overall,Overall,Overall,California,2.3,5.0,2020-10-10 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,40.0,Overall,Overall,Overall,California,2.9,3.0,2020-10-03 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,39.0,Adults,Overall,Overall,Overall,11.2,650.0,2021-10-02 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,38.0,Adults,Overall,Overall,Overall,12.2,639.0,2021-09-25 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,37.0,Adults,Overall,Overall,Overall,12.8,627.0,2021-09-18 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,36.0,Adults,Overall,Overall,Overall,14.4,614.0,2021-09-11 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,35.0,Adults,Overall,Overall,Overall,15.6,599.0,2021-09-04 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,34.0,Adults,Overall,Overall,Overall,15.3,584.0,2021-08-28 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,33.0,Adults,Overall,Overall,Overall,14.4,569.0,2021-08-21 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,32.0,Adults,Overall,Overall,Overall,12.9,554.0,2021-08-14 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,31.0,Adults,Overall,Overall,Overall,10.6,541.0,2021-08-07 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,30.0,Adults,Overall,Overall,Overall,7.9,531.0,2021-07-31 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,29.0,Adults,Overall,Overall,Overall,5.2,523.0,2021-07-24 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,28.0,Adults,Overall,Overall,Overall,3.7,518.0,2021-07-17 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,27.0,Adults,Overall,Overall,Overall,2.8,514.0,2021-07-10 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,26.0,Adults,Overall,Overall,Overall,2.1,511.0,2021-07-03 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,25.0,Adults,Overall,Overall,Overall,2.2,509.0,2021-06-26 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,24.0,Adults,Overall,Overall,Overall,2.4,507.0,2021-06-19 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,23.0,Adults,Overall,Overall,Overall,2.9,504.0,2021-06-12 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,22.0,Adults,Overall,Overall,Overall,3.5,501.0,2021-06-05 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,21.0,Adults,Overall,Overall,Overall,4.6,498.0,2021-05-29 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,20.0,Adults,Overall,Overall,Overall,6.1,493.0,2021-05-22 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,19.0,Adults,Overall,Overall,Overall,7.1,487.0,2021-05-15 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,18.0,Adults,Overall,Overall,Overall,9.1,480.0,2021-05-08 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,17.0,Adults,Overall,Overall,Overall,10.1,471.0,2021-05-01 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,16.0,Adults,Overall,Overall,Overall,11.5,461.0,2021-04-24 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,15.0,Adults,Overall,Overall,Overall,12.9,449.0,2021-04-17 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,14.0,Adults,Overall,Overall,Overall,12.8,437.0,2021-04-10 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,13.0,Adults,Overall,Overall,Overall,11.0,424.0,2021-04-03 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,12.0,Adults,Overall,Overall,Overall,10.3,413.0,2021-03-27 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,11.0,Adults,Overall,Overall,Overall,8.8,403.0,2021-03-20 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,10.0,Adults,Overall,Overall,Overall,8.1,394.0,2021-03-13 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,9.0,Adults,Overall,Overall,Overall,7.8,386.0,2021-03-06 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,8.0,Adults,Overall,Overall,Overall,9.0,378.0,2021-02-27 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,7.0,Adults,Overall,Overall,Overall,9.8,369.0,2021-02-20 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,6.0,Adults,Overall,Overall,Overall,11.0,359.0,2021-02-13 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,5.0,Adults,Overall,Overall,Overall,14.5,348.0,2021-02-06 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,4.0,Adults,Overall,Overall,Overall,16.7,334.0,2021-01-30 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,3.0,Adults,Overall,Overall,Overall,20.1,317.0,2021-01-23 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,2.0,Adults,Overall,Overall,Overall,23.5,297.0,2021-01-16 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,1.0,Adults,Overall,Overall,Overall,26.4,273.0,2021-01-09 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,53.0,Adults,Overall,Overall,Overall,24.9,247.0,2021-01-02 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,52.0,Adults,Overall,Overall,Overall,24.5,222.0,2020-12-26 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,51.0,Adults,Overall,Overall,Overall,24.5,198.0,2020-12-19 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,50.0,Adults,Overall,Overall,Overall,25.4,173.0,2020-12-12 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,49.0,Adults,Overall,Overall,Overall,24.7,148.0,2020-12-05 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,48.0,Adults,Overall,Overall,Overall,23.6,123.0,2020-11-28 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,47.0,Adults,Overall,Overall,Overall,22.7,99.0,2020-11-21 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,46.0,Adults,Overall,Overall,Overall,19.9,77.0,2020-11-14 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,45.0,Adults,Overall,Overall,Overall,15.3,57.0,2020-11-07 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,44.0,Adults,Overall,Overall,Overall,11.6,41.0,2020-10-31 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,43.0,Adults,Overall,Overall,Overall,9.4,30.0,2020-10-24 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,42.0,Adults,Overall,Overall,Overall,7.9,20.0,2020-10-17 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,41.0,Adults,Overall,Overall,Overall,6.9,12.0,2020-10-10 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,40.0,Adults,Overall,Overall,Overall,5.5,6.0,2020-10-03 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,39.0,Pediatrics,Overall,Overall,Overall,1.5,54.0,2021-10-02 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,38.0,Pediatrics,Overall,Overall,Overall,1.7,53.0,2021-09-25 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,37.0,Pediatrics,Overall,Overall,Overall,1.8,51.0,2021-09-18 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,36.0,Pediatrics,Overall,Overall,Overall,2.0,49.0,2021-09-11 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,35.0,Pediatrics,Overall,Overall,Overall,1.9,47.0,2021-09-04 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,34.0,Pediatrics,Overall,Overall,Overall,1.8,45.0,2021-08-28 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,33.0,Pediatrics,Overall,Overall,Overall,1.5,44.0,2021-08-21 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,32.0,Pediatrics,Overall,Overall,Overall,1.2,42.0,2021-08-14 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,31.0,Pediatrics,Overall,Overall,Overall,1.2,41.0,2021-08-07 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,30.0,Pediatrics,Overall,Overall,Overall,0.7,40.0,2021-07-31 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,29.0,Pediatrics,Overall,Overall,Overall,0.6,39.0,2021-07-24 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,28.0,Pediatrics,Overall,Overall,Overall,0.5,38.0,2021-07-17 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,27.0,Pediatrics,Overall,Overall,Overall,0.4,38.0,2021-07-10 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,26.0,Pediatrics,Overall,Overall,Overall,0.4,37.0,2021-07-03 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,25.0,Pediatrics,Overall,Overall,Overall,0.4,37.0,2021-06-26 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,24.0,Pediatrics,Overall,Overall,Overall,0.3,37.0,2021-06-19 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,23.0,Pediatrics,Overall,Overall,Overall,0.4,36.0,2021-06-12 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,22.0,Pediatrics,Overall,Overall,Overall,0.7,36.0,2021-06-05 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,21.0,Pediatrics,Overall,Overall,Overall,0.7,35.0,2021-05-29 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,20.0,Pediatrics,Overall,Overall,Overall,0.7,34.0,2021-05-22 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,19.0,Pediatrics,Overall,Overall,Overall,0.9,34.0,2021-05-15 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,18.0,Pediatrics,Overall,Overall,Overall,1.0,33.0,2021-05-08 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,17.0,Pediatrics,Overall,Overall,Overall,1.1,32.0,2021-05-01 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,16.0,Pediatrics,Overall,Overall,Overall,1.2,31.0,2021-04-24 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,15.0,Pediatrics,Overall,Overall,Overall,1.0,29.0,2021-04-17 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,14.0,Pediatrics,Overall,Overall,Overall,1.0,28.0,2021-04-10 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,13.0,Pediatrics,Overall,Overall,Overall,0.9,27.0,2021-04-03 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,12.0,Pediatrics,Overall,Overall,Overall,0.9,27.0,2021-03-27 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,11.0,Pediatrics,Overall,Overall,Overall,0.8,26.0,2021-03-20 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,10.0,Pediatrics,Overall,Overall,Overall,0.7,25.0,2021-03-13 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,9.0,Pediatrics,Overall,Overall,Overall,0.6,24.0,2021-03-06 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,8.0,Pediatrics,Overall,Overall,Overall,0.7,23.0,2021-02-27 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,7.0,Pediatrics,Overall,Overall,Overall,1.0,23.0,2021-02-20 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,6.0,Pediatrics,Overall,Overall,Overall,1.0,22.0,2021-02-13 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,5.0,Pediatrics,Overall,Overall,Overall,1.0,21.0,2021-02-06 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,4.0,Pediatrics,Overall,Overall,Overall,1.3,20.0,2021-01-30 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,3.0,Pediatrics,Overall,Overall,Overall,1.3,18.0,2021-01-23 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,2.0,Pediatrics,Overall,Overall,Overall,1.4,17.0,2021-01-16 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,1.0,Pediatrics,Overall,Overall,Overall,1.6,16.0,2021-01-09 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,53.0,Pediatrics,Overall,Overall,Overall,1.2,14.0,2021-01-02 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,52.0,Pediatrics,Overall,Overall,Overall,1.4,13.0,2020-12-26 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,51.0,Pediatrics,Overall,Overall,Overall,1.3,12.0,2020-12-19 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,50.0,Pediatrics,Overall,Overall,Overall,1.4,10.0,2020-12-12 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,49.0,Pediatrics,Overall,Overall,Overall,1.5,9.0,2020-12-05 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,48.0,Pediatrics,Overall,Overall,Overall,1.1,7.0,2020-11-28 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,47.0,Pediatrics,Overall,Overall,Overall,1.0,6.0,2020-11-21 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,46.0,Pediatrics,Overall,Overall,Overall,1.2,5.0,2020-11-14 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,45.0,Pediatrics,Overall,Overall,Overall,1.2,4.0,2020-11-07 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,44.0,Pediatrics,Overall,Overall,Overall,0.6,3.0,2020-10-31 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,43.0,Pediatrics,Overall,Overall,Overall,0.5,2.0,2020-10-24 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,42.0,Pediatrics,Overall,Overall,Overall,0.6,2.0,2020-10-17 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,41.0,Pediatrics,Overall,Overall,Overall,0.5,1.0,2020-10-10 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,40.0,Pediatrics,Overall,Overall,Overall,0.4,0.0,2020-10-03 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,39.0,65+ yr,Overall,Overall,Overall,23.9,1460.0,2021-10-02 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,38.0,65+ yr,Overall,Overall,Overall,24.7,1436.0,2021-09-25 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,37.0,65+ yr,Overall,Overall,Overall,25.6,1411.0,2021-09-18 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,36.0,65+ yr,Overall,Overall,Overall,27.1,1386.0,2021-09-11 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,35.0,65+ yr,Overall,Overall,Overall,28.7,1359.0,2021-09-04 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,34.0,65+ yr,Overall,Overall,Overall,28.2,1330.0,2021-08-28 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,33.0,65+ yr,Overall,Overall,Overall,25.5,1302.0,2021-08-21 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,32.0,65+ yr,Overall,Overall,Overall,21.5,1276.0,2021-08-14 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,31.0,65+ yr,Overall,Overall,Overall,16.7,1255.0,2021-08-07 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,30.0,65+ yr,Overall,Overall,Overall,12.6,1238.0,2021-07-31 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,29.0,65+ yr,Overall,Overall,Overall,7.7,1225.0,2021-07-24 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,28.0,65+ yr,Overall,Overall,Overall,5.9,1218.0,2021-07-17 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,27.0,65+ yr,Overall,Overall,Overall,4.1,1212.0,2021-07-10 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,26.0,65+ yr,Overall,Overall,Overall,3.0,1208.0,2021-07-03 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,25.0,65+ yr,Overall,Overall,Overall,3.4,1205.0,2021-06-26 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,24.0,65+ yr,Overall,Overall,Overall,3.8,1201.0,2021-06-19 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,23.0,65+ yr,Overall,Overall,Overall,4.4,1197.0,2021-06-12 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,22.0,65+ yr,Overall,Overall,Overall,5.4,1193.0,2021-06-05 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,21.0,65+ yr,Overall,Overall,Overall,7.0,1188.0,2021-05-29 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,20.0,65+ yr,Overall,Overall,Overall,10.2,1181.0,2021-05-22 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,19.0,65+ yr,Overall,Overall,Overall,10.5,1170.0,2021-05-15 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,18.0,65+ yr,Overall,Overall,Overall,14.4,1160.0,2021-05-08 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,17.0,65+ yr,Overall,Overall,Overall,15.8,1146.0,2021-05-01 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,16.0,65+ yr,Overall,Overall,Overall,18.7,1130.0,2021-04-24 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,15.0,65+ yr,Overall,Overall,Overall,20.2,1111.0,2021-04-17 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,14.0,65+ yr,Overall,Overall,Overall,19.6,1091.0,2021-04-10 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,13.0,65+ yr,Overall,Overall,Overall,18.1,1071.0,2021-04-03 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,12.0,65+ yr,Overall,Overall,Overall,19.2,1053.0,2021-03-27 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,11.0,65+ yr,Overall,Overall,Overall,16.1,1034.0,2021-03-20 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,10.0,65+ yr,Overall,Overall,Overall,16.7,1018.0,2021-03-13 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,9.0,65+ yr,Overall,Overall,Overall,16.3,1001.0,2021-03-06 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,8.0,65+ yr,Overall,Overall,Overall,20.0,985.0,2021-02-27 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,7.0,65+ yr,Overall,Overall,Overall,23.7,965.0,2021-02-20 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,6.0,65+ yr,Overall,Overall,Overall,26.5,941.0,2021-02-13 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,5.0,65+ yr,Overall,Overall,Overall,38.0,915.0,2021-02-06 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,4.0,65+ yr,Overall,Overall,Overall,43.5,876.0,2021-01-30 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,3.0,65+ yr,Overall,Overall,Overall,53.3,833.0,2021-01-23 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,2.0,65+ yr,Overall,Overall,Overall,61.8,780.0,2021-01-16 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,1.0,65+ yr,Overall,Overall,Overall,71.4,718.0,2021-01-09 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,53.0,65+ yr,Overall,Overall,Overall,68.7,646.0,2021-01-02 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,52.0,65+ yr,Overall,Overall,Overall,68.2,578.0,2020-12-26 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,51.0,65+ yr,Overall,Overall,Overall,66.8,510.0,2020-12-19 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,50.0,65+ yr,Overall,Overall,Overall,67.8,443.0,2020-12-12 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,49.0,65+ yr,Overall,Overall,Overall,66.7,375.0,2020-12-05 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,48.0,65+ yr,Overall,Overall,Overall,63.8,308.0,2020-11-28 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,47.0,65+ yr,Overall,Overall,Overall,60.7,244.0,2020-11-21 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,46.0,65+ yr,Overall,Overall,Overall,50.8,184.0,2020-11-14 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,45.0,65+ yr,Overall,Overall,Overall,36.9,133.0,2020-11-07 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,44.0,65+ yr,Overall,Overall,Overall,28.3,96.0,2020-10-31 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,43.0,65+ yr,Overall,Overall,Overall,21.8,68.0,2020-10-24 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,42.0,65+ yr,Overall,Overall,Overall,18.2,46.0,2020-10-17 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,41.0,65+ yr,Overall,Overall,Overall,15.9,28.0,2020-10-10 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2020.0,40.0,65+ yr,Overall,Overall,Overall,11.8,12.0,2020-10-03 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,39.0,50-64 yr,Overall,Overall,Overall,13.0,762.0,2021-10-02 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,38.0,50-64 yr,Overall,Overall,Overall,14.8,749.0,2021-09-25 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,37.0,50-64 yr,Overall,Overall,Overall,15.5,734.0,2021-09-18 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,36.0,50-64 yr,Overall,Overall,Overall,18.2,718.0,2021-09-11 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,35.0,50-64 yr,Overall,Overall,Overall,18.6,700.0,2021-09-04 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,34.0,50-64 yr,Overall,Overall,Overall,18.4,682.0,2021-08-28 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,33.0,50-64 yr,Overall,Overall,Overall,17.6,663.0,2021-08-21 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,32.0,50-64 yr,Overall,Overall,Overall,15.7,646.0,2021-08-14 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,31.0,50-64 yr,Overall,Overall,Overall,12.6,630.0,2021-08-07 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,30.0,50-64 yr,Overall,Overall,Overall,9.7,617.0,2021-07-31 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,29.0,50-64 yr,Overall,Overall,Overall,6.4,608.0,2021-07-24 00:00:00,Unadjusted Rate
COVID-NET,2020-21,2021.0,28.0,50-64 yr,Overall,Overall,Overall,4.0,601.0,2021-07-17 00:00:00,Unadjusted Rate
